社區,地址,Latitude,Longitude,樓層數,企業主數,人數預估,安裝片數,棟數,落成,坪價,類型,強調
光復大樓,台北市松山區光復南路35號,25.0465531,121.5579874,11,14,1200,2,,,,商辦大樓,false
萬商大樓,台北市南港區忠孝東路六段83號,25.048101,121.5844572,11,18,1200,2,,,,商辦大樓,false
景華苑W1,台北市文山區羅斯福路五段236巷3弄26號,25.0007976,121.5384081,6、14,40,80,2,2,2010年,53.17,住宅社區,false
白金漢大樓,台北市中山區長安東路二段178號,25.0482074,121.5411316,12,32,600,1,,,,商辦大樓,false
合麗大樓,台北市松山區光復南路67號,25.045534,121.5579678,13,24,1200,1,,,,商辦大樓,false
台北新資訊大樓,台北市南港區忠孝東路六段465~467號,25.0509269,121.5941014,12,15,1400,2,,,,商辦大樓,false
干邑莊園,台北市文山區興隆路二段203巷127~139號,25.0035718,121.5460007,7~11,61,183,3,3,2015年,47.85,住宅社區,false
禮蘭大廈,台北市中山區長安東路二段181號,25.0484442,121.5425594,12,26,800,1,,,,商辦大樓,false
揚昇金融天下,台北市松山區南京東路三段248號,25.051462,121.5445486,17,46,3200,5,,,,商辦大樓,false
南港軟體工業園區二期(F),台北市南港區園區街3號,25.0584861,121.6118825,20,91,3600,10,,,,商辦大樓,false
香格里拉花園社區,台北市文山區興隆路二段226巷11號B1,25.000777,121.5529231,9,173,519,11,11,1986年,49.1,住宅社區,false
華仁長安大樓,台北市中山區長安東路二段184號,25.0481857,121.5414773,12,31,700,1,,,,商辦大樓,false
新達商業大樓,台北市松山區南京東路三段259號,25.0520289,121.5449105,12,7,500,1,,,,商辦大樓,false
南港軟體工業園區二期(G),台北市南港區園區街3-1號,25.0574254,121.6120483,17,30,3000,8,,,,商辦大樓,false
夢幻幾何大廈,台北市文山區興隆路二段301巷18號,25.0027279,121.55411,9,70,210,4,2,1995年,48.0,住宅社區,false
禮蘭商業大樓,台北市中山區長安東路二段189號,25.0484076,121.5429385,12,13,900,1,,,,商辦大樓,false
合泰大樓,台北市松山區南京東路三段275號,25.0520392,121.5455169,12,23,1900,1,,,,商辦大樓,false
南港軟體工業園區二期(H),台北市南港區園區街3-2號,25.0568029,121.6118802,13,43,2700,4,,,,商辦大樓,false
旺角大廈,台北市文山區興隆路三段69號,25.0001463,121.5564174,11,109,327,2,1,1997年,59.54,住宅社區,false
卓越通商大樓,台北市中山區龍江路23號,25.0479015,121.5406233,10,7,300,1,,,,商辦大樓,false
新光國際商業大樓,台北市松山區南京東路三段287號,25.0520849,121.546199,15,34,1800,2,,,,商辦大樓,false
東森新聞雲大樓,台北市南港區重陽路72號,25.0556905,121.5979676,4,1,900,2,,,,商辦大樓,false
氧樂多,台北市文山區興隆路三段304巷32號,24.9958766,121.5548262,7,103,309,4,4,2014年,36.56,住宅社區,false
金蓬萊大樓,台北市中山區長春路65號,25.0551328,121.5264614,12,14,300,,,,,商辦大樓,false
永瑞大樓,台北市松山區南京東路三段305號,25.0520298,121.5468321,11,20,800,1,,,,商辦大樓,false
南港世紀A棟,台北市南港區重陽路194~202號,25.0574193,121.6027347,12,39,1200,1,,,,商辦大樓,false
化南新廈,台北市文山區新光路一段65巷22號B1F,24.990072,121.574931,11,110,330,5,5,1994年,41.85,住宅社區,false
百力大樓,台北市中山區長春路78號,25.0548122,121.5265707,12,37,400,1,,,,商辦大樓,false
鴻業大樓,台北市松山區南京東路三段331號,25.0520388,121.5474591,10,9,950,1,,,,商辦大樓,false
新矽谷通商大樓,台北市南港區重陽路223號,25.0576883,121.601745,8,20,1170,1,,,,商辦大樓,false
台大羅斯福,台北市文山區萬盛街89號,25.0055782,121.5426858,8,54,150,2,1,2017年,71.61,住宅社區,false
六福松江商業大樓,台北市中山區長春路172號,25.05458,121.533823,12,83,1900,,,,,商辦大樓,false
白宮企業大樓,台北市松山區南京東路三段346號,25.0513088,121.5481987,12,61,1100,2,,,,商辦大樓,false
世界心大樓(A棟),台北市南港區重陽路455號,25.059522,121.610264,12,10,500,1,,,,商辦大樓,false
崇偉政大,台北市文山區萬壽路25巷1、1之1號,24.9885307,121.576053,6、10,46,138,3,2,2019年,66.03,住宅社區,false
長順大樓,台北市中山區長春路220號,25.054565,121.537761,12,16,600,1,,,,商辦大樓,false
中央商業大樓,台北市松山區南京東路四段16、18號,25.051112,121.5531102,15,33,4700,3,,,,商辦大樓,false
世界心大樓(B棟),台北市南港區重陽路463號,25.06051,121.610644,12,2,600,1,,,,商辦大樓,false
萬寧山莊,台北市文山區萬寧街157號,25.003658,121.570745,16,312,936,13,13,1998年,20.7,住宅社區,false
南京科技大樓,台北市中山區長春路328號,25.054479,121.5408102,13,46,1700,2,,,,商辦大樓,false
萬國大樓,台北市松山區南京東路四段19、21號,25.0519398,121.5502292,9,13,600,1,,,,商辦大樓,false
南港區農會,台北市南港區南港路173號,25.0550835,121.612965,5,4,700,1,,,,商辦大樓,false
景美花園新廈,台北市文山區景興路153巷15~19號,24.994007,121.545566,12,190,634,6,3,1995年,57.78,住宅社區,false
正豐大樓,台北市中山區南京西路5之1號,25.0527429,121.521138,12,25,850,1,,,,商辦大樓,false
明星大樓,台北市松山區南京東路四段50號,25.0514454,121.5534363,12,61,1000,1,,,,商辦大樓,false
御城大樓,台北市南港區南港路三段47巷8號,25.0523383,121.5904515,11,11,650,1,,,,商辦大樓,false
閒情意境,台北市文山區景豐街62巷15號,25.0011055,121.5459429,5~8,77,231,4,4,1994年,38.0,住宅社區,false
立志大樓,台北市中山區南京西路一段1之1號,25.052685,121.520391,12,15,750,1,,,,商辦大樓,false
現代大樓(1),台北市松山區南京東路四段101、103號,25.0518788,121.5544635,12,28,1200,1,,,,商辦大樓,false
南方藝術宮殿,台北市文山區辛亥路四段21巷6號,25.0085064,121.5590379,16,268,804,7,7,1996年,46.47,住宅社區,false
三普國際大樓,台北市中山區南京東路一段2號,25.0520095,121.5229996,12,41,1700,1,,,,商辦大樓,false
現代大樓(2),台北市松山區南京東路四段105、107號,25.0515991,121.5527426,12,26,1400,1,,,,商辦大樓,false
太平洋LOHAS社區,台北市文山區福興路95巷17之2號1樓管理室,25.0044637,121.5486352,10,57,130,3,3,2008年,45.41,住宅社區,false
