社區,地址,Latitude,Longitude,樓層數,企業主數,人數預估,安裝片數,棟數,落成,坪價,類型,強調
ABC遠東商業園區NO2(E4.E8),新北市新店區四維巷二弄6、8號,24.9854344,121.5336434,5,10,700,1,,,,商辦大樓,false
麗景生活家,新北市五股區蓬萊路2巷1號,25.0787786,121.4376495,10,180,360,10,5,1995年,22.3,住宅社區,false
壽德新村丙區,新北市中和區華順街132號,24.9962239,121.4649498,14,162,486,6,3,2002年,26.31,住宅社區,false
世貿國家公園,新北市汐止區長江街99號,25.0731043,121.6580656,6,218,872,6,3,1995年,21.0,住宅社區,false
龍田經貿廣場大樓(1),新北市中和區中山路二段362之1號,25.0028796,121.4925821,10,15,1300,1,,,,商辦大樓,false
ABC遠東商業園區NO2(E6.E7),新北市新店區四維巷八弄2、4號,24.9850255,121.5346269,5,8,800,1,,,,商辦大樓,false
蓬萊新家大廈,新北市五股區蓬萊路六巷三號,25.079906,121.435549,8,66,195,3,3,2000年,26.2,住宅社區,false
漢皇德居社區,新北市永和區秀朗路二段70、72、76、78、80號,25.0015994,121.5227744,15,76,304,2,1,2017年,53.05,住宅社區,false
春之霖社區公寓大廈,新北市汐止區長江街238號,25.079819,121.6625946,10,114,456,3,3,1996年,14.84,住宅社區,false
龍田經貿廣場大樓(2),新北市中和區中山路二段362之3號,25.0028796,121.4925821,10,12,1200,1,,,,商辦大樓,false
ABC遠東商業園區NO2(F1.F2),新北市新店區四維巷二弄9、11號,24.9852394,121.5343484,5,11,700,1,,,,商辦大樓,false
長春泉,新北市五股區成泰路一段219之18、之19號,25.0774617,121.435282,8,264,792,8,8,2000年,25.0,住宅社區,false
美新厝,新北市永和區林森路44巷6弄1-12號,25.0052857,121.5253281,12,90,361,5,4,2001年,46.0,住宅社區,false
原鄉社區,新北市汐止區鄉長路二段23巷1、3號,25.082669,121.6671648,7,168,672,12,12,1995年,18.61,住宅社區,false
龍田經貿廣場大樓(3),新北市中和區中山路二段362之5號,25.0028796,121.4925821,10,9,1400,1,,,,商辦大樓,false
ABC遠東商業園區NO2(F3.F4),新北市新店區四維巷八弄6、8號,24.9854488,121.5342359,5,9,800,1,,,,商辦大樓,false
金百利社區,新北市五股區成泰路三段323-1號，323號,25.0951161,121.4478767,12,154,609,7,7,1995年,21.42,住宅社區,false
同國富大廈,新北市永和區中山路一段1號,25.0101498,121.5142955,14,25,110,2,1,2014年,54.0,住宅社區,false
翠堤花園,新北市汐止區長興街二段50巷43-47號,25.0812356,121.6753083,12,121,484,5,5,2009年,20.7,住宅社區,false
家有中山工業大樓,新北市中和區中山路二段366巷10號,25.0042084,121.4919158,10,20,1000,1,,,,商辦大樓,false
ABC遠東商業園區NO2(G1.G2),新北市新店區四維巷八弄1、3號,24.9851339,121.5349997,5,7,700,1,,,,商辦大樓,false
薪關渡社區,新北市五股區成泰路四段24之10號,25.1071615,121.4538207,12,128,255,5,4,2000年,24.0,住宅社區,false
新時代社區,新北市永和區中山路一段38號,25.0107858,121.5134105,15,266,600,4,1,2011年,58.0,住宅社區,false
五米新奇屋,新北市汐止區東勢街76巷51弄2號B1,25.038899,121.634009,10,60,180,3,2,2001年,32.0,住宅社區,false
立昌綜合大樓,新北市中和區中山路二段482巷15號,25.0066963,121.4889163,6,11,900,1,,,,商辦大樓,false
ABC遠東商業園區NO2(G3.G4),新北市新店區四維巷八弄5、7號,24.9847741,121.5350146,5,8,900,1,,,,商辦大樓,false
台北荷蘭村,新北市五股區成泰路四段22巷29之1號,25.1084081,121.4554911,12,48,154,3,3,1998年,25.0,住宅社區,false
現代經典,新北市永和區中和路447號,25.0013556,121.5096923,11,120,360,5,5,1993年,53.1,住宅社區,false
白雲山莊,新北市汐止區東勢街216巷22弄2號,25.0400524,121.6356355,26,279,1116,6,3,2000年,20.65,住宅社區,false
亞太TOP工業園區,新北市中和區中山路二段417號,25.004772,121.485724,10,22,750,2,,,,商辦大樓,false
ABC遠東商業園區NO2(G5.G6),新北市新店區四維巷八弄9、11號,24.9847741,121.5350146,5,4,600,1,,,,商辦大樓,false
昇陽大院,新北市三重區安和路61號,25.0697881,121.5009793,9,234,702,13,13,1998年,42.0,住宅社區,false
銀河名人DC,新北市永和區永和路一段64號,25.005997,121.5130875,13,174,340,4,2,1994年,46.86,住宅社區,false
中興大觀社區,新北市汐止區中興路98號,25.0625089,121.634586,8,80,240,5,5,1996年,30.6,住宅社區,false
台北企業家(中和),新北市中和區中山路二段446號,25.0044528,121.4890559,9,23,1100,1,,,,商辦大樓,false
ABC遠東商業園區NO2(G7.G8),新北市新店區四維巷八弄13、15號,24.9845109,121.53502,5,6,700,1,,,,商辦大樓,false
新第來亨NO.26,新北市三重區永福街72巷39~53號,25.076024,121.480518,21,84,252,4,2,1999年,36.04,住宅社區,false
蘭亭,新北市永和區民生路29號,24.998329,121.5229355,7,70,210,2,1,1982年,41.6,住宅社區,false
花好月圓,新北市汐止區民族二街86號,25.0701969,121.633109,12,117,351,4,4,2000年,38.66,住宅社區,false
萬豐企業天下,新北市中和區中山路二段560號,25.005219,121.4831768,10,10,600,2,,,,商辦大樓,false
中華電信淡水服務中心,新北市淡水區中正路201號,25.1717209,121.4377357,5,1,700,1,,,,商辦大樓,false
國泰麗都C區,新北市三重區永福街235巷9號,25.074003,121.4801968,14,84,252,2,2,2006年,37.02,住宅社區,false
新東京,新北市永和區福和路323號,25.0071353,121.5155274,9,58,120,1,1,1996年,48.75,住宅社區,false
e美樂地社區,新北市汐止區民族二街84巷6-64號,25.0708182,121.6329288,8,140,550,7,7,2004年,34.7,住宅社區,false
王信記廠辦大樓前棟,新北市中和區中山路二段482巷17號,25.0066679,121.4894601,6,10,800,1,,,,商辦大樓,false
安泰登峰(前),新北市淡水區中正東路二段27號,25.1567269,121.4597424,31,75,1500,10,,,,商辦大樓,false
御品居大廈,新北市三重區永福街281號,25.0742965,121.4828456,8,46,138,2,2,1997年,39.0,住宅社區,false
君國天下,新北市永和區中正路99號,24.9973942,121.5155034,19,267,801,8,4,2001年,47.92,住宅社區,false
活力美樂地,新北市汐止區民族二街84巷1號,25.0705831,121.6330044,8,132,560,7,7,2005年,33.9,住宅社區,false
王信記廠辦大樓後棟,新北市中和區立德街15號,25.0068156,121.4892394,6,10,800,1,,,,商辦大樓,false
安泰登峰(後),新北市淡水區中正東路二段29號,25.157215,121.4602484,31,75,1600,5,,,,商辦大樓,false
合康世紀玫瑰,新北市三重區永福街289號,25.0744582,121.4831864,15,205,615,9,7,2005年,37.93,住宅社區,false
中正金典大樓,新北市永和區中正路467號,25.0061388,121.516972,10,50,150,2,2,1998年,46.0,住宅社區,false
國王宮廷大廈,新北市汐止區明峰街289號,25.068129,121.6259782,16,59,236,2,1,1991年,25.02,住宅社區,false
中山晶鑽工商園區,新北市中和區中山路二段530號,25.0051382,121.4856765,10,20,900,1,,,,商辦大樓,false
環球經貿科學園區(1),新北市淡水區中正東路二段69之1、2、3號,25.1546723,121.4595475,10,20,700,2,,,,商辦大樓,false
中興大樓,新北市三重區中興北街130~134之1號,25.0556736,121.4689047,9,92,276,4,4,1993年,24.17,住宅社區,false
宏怡天廈,新北市永和區中正路570號,25.006214,121.517289,11,30,90,1,1,1998年,37.0,住宅社區,false
宏盛檳城,新北市汐止區明峰街118號,25.071137,121.630156,7,120,480,6,6,1997年,30.27,住宅社區,false
飛躍21科技園區(A),新北市中和區中山路三段110號,25.0065149,121.4764942,16,15,800,1,,,,商辦大樓,false
環球經貿科學園區(2),新北市淡水區中正東路二段69之4、5、6、7號,25.1546723,121.4595475,10,20,700,2,,,,商辦大樓,false
台北豪邁,新北市三重區中興北街136巷15、17號,25.056099,121.468844,9,204,612,12,12,1994年,26.08,住宅社區,false
凱旋門紅鑽社區,"新北市永和區保順路37巷5弄1-3號,5-18號,33號,35號",25.0104407,121.5030955,8,240,720,10,10,1997年,44.41,住宅社區,false
麗湖山莊,新北市汐止區民族五街2號,25.0715691,121.629516,12,235,940,5,5,1999年,30.12,住宅社區,false
飛躍21科技園區(B),新北市中和區中山路三段114號,25.0076857,121.4751089,10,75,1000,1,,,,商辦大樓,false
環球經貿科學園區(3),新北市淡水區中正東路二段69之8、9、10、11號,25.1546723,121.4595475,10,25,700,2,,,,商辦大樓,false
中正大業,新北市三重區中正北路430號,25.070606,121.4742804,9,180,540,10,9,1995年,29.88,住宅社區,false
首曜,新北市永和區豫溪街189巷2號,25.0104401,121.5228878,11,30,90,1,1,2015年,49.48,住宅社區,false
班芙戀人,新北市汐止區民族五街38號,25.0710628,121.6289637,12,205,820,6,6,2007年,30.73,住宅社區,false
青年廣場大樓,新北市中和區中山路三段120號之10,25.0060706,121.4757201,13,47,1000,1,,,,商辦大樓,false
鶯農大廈,新北市鶯歌區建國路60、62、64、66號,24.9554332,121.3551607,8,7,700,1,,,,商辦大樓,false
西班牙水花園,新北市三重區中正北路165巷21號,25.0709076,121.4792645,17,968,195,17,16,2008年,38.0,住宅社區,false
御席,新北市永和區民族街73巷2、6號,24.996837,121.518728,10,19,60,1,1,2006年,41.78,住宅社區,false
御璟社區(A)~(D),新北市汐止區工建路151、153、155號,25.0633425,121.6381092,35~37,142,570,4,4,2014年,34.21,住宅社區,false
樂華商業大樓,新北市中和區景安路48號,24.9980625,121.5068566,12,26,550,1,,,,商辦大樓,false
中華電信三峽服務中心,新北市三峽區民權街36號,24.9339966,121.3697443,5,1,700,1,,,,商辦大樓,false
水岸天賞,新北市三重區中正北路560巷47.41-1.2.3.5號,25.0703519,121.4707834,12,119,350,2,2,2016年,30.0,住宅社區,false
三豐翠堤,新北市永和區竹林路39巷46、48號,25.015244,121.520339,12,137,411,4,2,1994年,50.0,住宅社區,false
捷運年代社區,新北市汐止區汐萬路一段192號,25.0721547,121.6522713,9~10,107,430,3,3,2011年,30.86,住宅社區,false
C22商業廣場公寓大廈,新北市中和區中和路102號,24.9995475,121.5023446,18,20,1000,1,,,,商辦大樓,false
世貿聯盟大廈,新北市林口區文化一路一段93號,25.0706107,121.371987,7,6,500,1,,,,商辦大樓,false
龍華富貴,新北市三重區中正北路400號,25.070163,121.47574,45,45,351,4,5,2001年,30.56,住宅社區,false
台大御園,新北市永和區A棟:永利路152、156、156之1號,25.002628,121.522399,14,168,126,4,4,2001年,47.0,住宅社區,false
凱旋大廈,新北市汐止區汐萬路一段220、222號,25.072876,121.651844,12,148,583,6,6,1993年,21.25,住宅社區,false
時代金融中心,新北市中和區中和路366號,25.0019424,121.510581,14,45,1400,1,,,,商辦大樓,false
金星國際商業大樓,新北市林口區仁愛路二段309號,25.0784379,121.3718292,13,10,800,1,,,,商辦大樓,false
台北之心,新北市三重區中正南路163號,25.0560919,121.4936737,13,39,117,2,1,2009年,40.47,住宅社區,false
長虹華府,新北市永和區永利路196~214號；永元路112~120號,25.0023051,121.5227386,15,136,408,4,4,2007年,45.0,住宅社區,false
寶麟初韻,新北市汐止區保一街1號,25.0801194,121.6745958,10,25,100,1,1,2015年,23.23,住宅社區,false
遠東世紀廣場第一期(A),新北市中和區中正路726號,24.997533,121.4856,18,110,3200,4,,,,商辦大樓,false
萬象之都,新北市三重區中正南路230、234號,25.0545554,121.4936948,16,168,672,6,4,1995年,37.0,住宅社區,false
仁愛天廈,新北市永和區仁愛路243號,25.0119237,121.5089138,45,96,288,5,5,1989年,45.8,住宅社區,false
青松市公寓大廈,新北市汐止區保一街49、51號,25.079921,121.674398,8,126,511,7,7,2000年,21.27,住宅社區,false
遠東世紀廣場第一期(B),新北市中和區中正路738號,24.9982612,121.4854736,18,171,3600,2,,,,商辦大樓,false
台北天下公寓大廈,新北市三重區中正南路214、216號,25.0550061,121.4939479,7,168,504,7,7,1991年,36.78,住宅社區,false
羅浮公園,新北市永和區仁愛路264~278號,25.0086564,121.5040707,12,89,236,3,3,2005年,50.68,住宅社區,false
康郡,新北市汐止區仁愛路106巷23號,25.062958,121.66279,25,94,285,4,2,2017年,41.3,住宅社區,false
遠東世紀廣場第一期(C),新北市中和區建八路2號,24.99842,121.486162,18,153,3600,2,,,,商辦大樓,false
台北都會大樓,新北市三重區重安街60號,25.0574959,121.491291,19,145,435,2,1,1994年,35.8,住宅社區,false
仁愛國寶,新北市永和區仁愛路306巷71~91號,25.0093339,121.5019881,12,235,610,7,7,2004年,54.6,住宅社區,false
翡翠晶鑽社區,新北市汐止區康寧街141巷3、5號,25.0671999,121.6209872,14,87,261,4,2,1996年,32.0,住宅社區,false
遠東世紀廣場第一期(D),新北市中和區建八路16號,24.9980143,121.486954,18,92,3800,2,,,,商辦大樓,false
星光藝術館,新北市三重區重新路三段45號,25.0615817,121.49331,22,147,588,3,1,2001年,45.0,住宅社區,false
勝輝新象社區,新北市板橋區長江路一段212號,25.0307716,121.4628101,45,126,378,7,5,1998年,36.4,住宅社區,false
龍之鄉,新北市汐止區康寧街445號,25.0682857,121.6310397,9,133,399,7,7,2000年,30.75,住宅社區,false
遠東世紀廣場第一期(E),新北市中和區建一路150號,24.9983899,121.4879068,18,81,2400,2,,,,商辦大樓,false
金枝玉葉大廈,新北市三重區重新路三段78號,25.0608336,121.4934776,14,67,201,2,1,1998年,39.9,住宅社區,false
陽明翠堤,新北市板橋區陽明街98號,25.0231254,121.4642202,14、15,123,375,5,3,1991年,42.0,住宅社區,false
綠竹賞公寓大廈,新北市汐止區福安街20號,25.0650745,121.6625868,7,55,220,4,4,2006年,27.79,住宅社區,false
遠東世紀廣場第一期(F),新北市中和區建一路166號,24.9978164,121.4876185,18,57,2200,2,,,,商辦大樓,false
冠德捷世社區,新北市三重區重新路三段150號,25.0594539,121.491432,24,282,900,4,1,2015年,54.0,住宅社區,false
富貴親家,新北市板橋區莒光路57、59號；莊敬路100號,25.0268339,121.4731671,7,18,54,1,1,2000年,44.7,住宅社區,false
伯爵晶鑽大樓,新北市汐止區康寧街749號,25.0758711,121.6451946,23,175,16,2,1,2009年,31.09,住宅社區,false
遠東世紀廣場第二期(G),新北市中和區建一路176號,24.9972688,121.4879389,16,65,3300,2,,,,商辦大樓,false
文心大街,新北市三重區中央南路85號,25.0608816,121.5013922,15,240,985,10,8,1996年,39.89,住宅社區,false
國泰板橋皇家大樓,新北市板橋區裕民街132號,25.0274721,121.4587451,12,33,99,2,1,1991年,38.0,住宅社區,false
日月光社區公寓大廈,新北市汐止區康寧街751巷13號B1,25.075298,121.637022,22~25,767,3100,18,7,1996年,24.0,住宅社區,false
遠東世紀廣場第二期(H),新北市中和區建一路186號,24.9967396,121.4879014,16,80,3200,2,,,,商辦大樓,false
台北橋花園大廈,新北市三重區中央南路111、113、115號,25.0601244,121.5014577,17,269,807,6,3,1998年,48.14,住宅社區,false
凱旋花園廣場,新北市板橋區裕民街113號,25.0275442,121.4596378,10,140,420,7,7,1989年,33.0,住宅社區,false
哲人德林,新北市汐止區仁愛路162之6、162之8號,25.0648208,121.6640072,25,203,609,2,1,2018年,42.0,住宅社區,false
遠東世紀廣場第二期(I),新北市中和區連城路258號,24.9965494,121.4869174,16,155,3900,2,,,,商辦大樓,false
吉泰珍寶,新北市三重區忠孝路三段45、47、49、51號,25.066947,121.481042,14,35,105,1,1,2008年,37.73,住宅社區,false
湯臣福里,新北市板橋區中正路216巷127號,25.019534,121.460145,14,112,336,6,4,1992年,38.0,住宅社區,false
哲人德林2,新北市汐止區仁愛路162之6號,25.0650209,121.6642003,25,203,609,1,2,2018年,42.0,住宅社區,false
遠東世紀廣場第二期(J),新北市中和區連城路268號,24.9967207,121.4865735,16,150,3700,2,,,,商辦大樓,false
台北747,新北市三重區新北大道一段133巷2號.6號,25.0612032,121.4826374,18,432,432,12,12,1995年,31.67,住宅社區,false
環遊世界,新北市板橋區中正路338號,25.0227937,121.4545128,21,379,1516,12,6,1994年,38.0,住宅社區,false
皇家帝寶公寓大廈,新北市汐止區仁愛路170號,25.0654292,121.6645028,9,192,768,12,12,2006年,32.74,住宅社區,false
遠東世紀廣場第二期(K),新北市中和區中正路700號,24.99671,121.4859592,16,129,3100,4,,,,商辦大樓,false
仁愛國寶(三重),新北市三重區仁愛街300號,25.079144,121.492126,11,51,153,2,1,1997年,35.0,住宅社區,false
孟園大廈,新北市板橋區中正路413巷12號,25.0227666,121.4535858,7,14,42,1,1,1991年,39.0,住宅社區,false
東方帝寶社區,新北市汐止區仁愛路201巷3號,25.0658642,121.6646563,9,156,624,10,10,2008年,34.27,住宅社區,false
遠東世紀廣場第二期(L),新北市中和區中正路716號,24.9970998,121.4860721,16,153,4000,4,,,,商辦大樓,false
仁愛凱旋門,新北市三重區仁愛街695~705號,25.0807998,121.4830439,7,42,126,3,3,1995年,39.1,住宅社區,false
中正花都,新北市板橋區中正路二段375巷17、19號,24.9084191,121.3652817,13,72,216,3,3,1992年,41.0,住宅社區,false
吉美京都大樓,新北市汐止區仁愛路207~215號,25.0664113,121.6648596,18,80,320,3,2,2007年,33.83,住宅社區,false
中正工業大樓(1),新北市中和區中正路752號,24.9988583,121.4853952,8,16,700,1,,,,商辦大樓,false
三重歡喜好運來,新北市三重區自由街17巷22號1樓,25.067101,121.479912,9,105,315,5,5,1998年,37.1,住宅社區,false
豪美館前大廈,新北市板橋區館前東路100號,25.0074969,121.462837,20,198,594,6,6,1991年,40.0,住宅社區,false
秀峰庭公寓大廈,新北市汐止區仁愛路101號一樓,25.0633337,121.662043,9,125,500,4,4,2007年,29.8,住宅社區,false
中正工業大樓(2),新北市中和區中正路756號,24.9990556,121.4853968,8,16,700,1,,,,商辦大樓,false
第一廣場,新北市三重區溪尾街113巷2號,25.0788688,121.4897501,14,188,564,5,3,1998年,37.35,住宅社區,false
勝輝V1社區,新北市板橋區府中路18號,25.0099749,121.460048,13,37,111,2,1,2017年,64.3,住宅社區,false
仁愛綠多,新北市汐止區仁愛路152巷1號,25.0646285,121.6640202,9,85,352,5,5,2000年,29.0,住宅社區,false
中正工業大樓(3),新北市中和區中正路760號,24.9992756,121.4853881,8,16,700,1,,,,商辦大樓,false
首都花園天廈,新北市三重區溪尾街320號,25.0846283,121.4878152,14,244,976,8,8,1993年,34.01,住宅社區,false
LIFE新板城,新北市板橋區公園街36-40號,25.0083836,121.4621774,17,187,748,6,3,2008年,56.0,住宅社區,false
仁愛龍門公寓大廈,新北市汐止區仁愛路202之1號,25.0658578,121.6649575,7,47,188,4,4,2006年,30.67,住宅社區,false
中正工業大樓(4),新北市中和區中正路764號,24.9994959,121.4853791,8,16,700,1,,,,商辦大樓,false
富凱廣場,新北市三重區溪尾街121號,25.0791679,121.4896137,14,156,468,5,3,1999年,34.0,住宅社區,false
鴻龍社區,新北市板橋區四川路二段1-17號,24.9962157,121.456457,12,96,491,4,4,1999年,36.0,住宅社區,false
人情味小鎮A區,新北市汐止區福德一路1、3、5號,25.070093,121.638844,16,315,1260,7,7,1996年,28.1,住宅社區,false
中正工業大樓(5),新北市中和區中正路768號,24.9997163,121.4853714,8,16,700,1,,,,商辦大樓,false
築城經典,新北市三重區慈愛街92號,25.0800627,121.4889972,15,156,468,6,4,2009年,40.0,住宅社區,false
亞東新都廳,新北市板橋區四川路二段98、100號,24.9944525,121.4508621,84,108,318,6,6,2006年,41.1,住宅社區,false
台北爵士,"新北市汐止區福德一路36,38號",25.0691144,121.6384333,14,180,540,6,6,2006年,33.9,住宅社區,false
中正工業大樓(6),新北市中和區中正路772號,24.9999369,121.4853627,8,16,700,1,,,,商辦大樓,false
集英堡六期,新北市三重區集智街10號,25.0862443,121.48756,12,55,220,2,1,2015年,43.7,住宅社區,false
豐收季節大A,新北市板橋區四川路二段245巷11號,24.9933271,121.4508974,14,120,360,4,4,1993年,36.26,住宅社區,false
世紀風情社區,新北市汐止區福德一路86巷43~85號,25.0681812,121.6365161,14,240,960,6,6,2000年,31.23,住宅社區,false
凱悅廣場,新北市中和區中正路753、755、757、759、761、763、765、767號,24.9999309,121.4848094,17,33,1100,1,,,,商辦大樓,false
三重第一站,新北市三重區大同北路128號,25.0645427,121.4928204,21,228,684,4,4,1996年,38.0,住宅社區,false
生活社區,新北市板橋區四川路二段245巷121號,24.9918916,121.4530665,17,260,800,8,4,1996年,35.0,住宅社區,false
捷運喜來登一期,新北市汐止區福德一路108、118號,25.0680094,121.6375377,12,273,1092,2,1,2007年,38.56,住宅社區,false
遠東巨門,新北市中和區中正路778、780、782、784、786、788號,25.0005575,121.4853865,13,53,1100,2,,,,商辦大樓,false
活力HOYA,新北市三重區大同南路102號,25.0588445,121.4963211,14,82,368,3,3,2017年,45.5,住宅社區,false
大阪城紅寶石區,新北市板橋區四川路二段245巷19弄26號,24.9935229,121.451622,11,158,474,3,3,1998年,44.32,住宅社區,false
綠百代,新北市汐止區福德一路161號,25.0663691,121.6363151,12,151,604,5,5,1995年,32.77,住宅社區,false
鑽石名門,新北市中和區中正路797號,25.0007188,121.4847211,27,20,1100,2,,,,商辦大樓,false
阿利阿多,新北市三重區忠孝路二段116、104號；力行路一段62、66號,25.0689532,121.4832019,12,224,672,7,4,1995年,33.94,住宅社區,false
松新青年大亨,新北市板橋區三民路一段175號,25.019575,121.4794162,24,200,600,4,2,1997年,36.87,住宅社區,false
大山圓社區,新北市汐止區福德二路19巷10弄6、8號,25.067814,121.635481,14,264,1045,7,7,1995年,31.01,住宅社區,false
全球人壽中和大樓(1),新北市中和區中正路866號,25.0057837,121.4843488,17,140,1700,2,,,,商辦大樓,false
築城首富公寓大廈,新北市三重區力行路一段205號,25.0704188,121.483111,14,150,210,5,5,2007年,38.48,住宅社區,false
站前凱悅,新北市板橋區中山路一段1號,25.0075851,121.4593604,23,623,1869,6,2,2001年,48.88,住宅社區,false
長虹大鎮C區公寓大廈,新北市汐止區福德二路79號,25.0663147,121.6335006,45,161,644,5,3,2010年,35.77,住宅社區,false
全球人壽中和大樓(2),新北市中和區中正路868號,25.0054017,121.4847719,17,63,1500,2,,,,商辦大樓,false
介壽龍莊,新北市三重區力行路一段188巷6~8號,25.0722548,121.480429,12,192,580,8,8,1995年,31.0,住宅社區,false
第王公寓大廈,新北市板橋區中山路二段89巷20~32號,25.0166029,121.4740524,7,95,285,4,2,1998年,52.6,住宅社區,false
星鑽社區,新北市汐止區福德二路359巷1之1號,25.0635692,121.6242008,7,168,672,12,12,1993年,17.0,住宅社區,false
全球長昇鴻工商園區甲棟,新北市中和區中正路872號,25.006331,121.484085,17,79,1400,2,,,,商辦大樓,false
新北市青年社會住宅三重一館,新北市三重區環河南路125號,25.0550723,121.4967906,14,182,540,2,1,2016年,只租不賣,住宅社區,false
中山首府社區,新北市板橋區中山路二段326號,25.0197409,121.4812088,14,240,720,2,1,2008年,44.0,住宅社區,false
吾印良品公寓大廈,新北市汐止區建成路39號,25.0729131,121.6631762,16,298,1210,8,4,1999年,30.26,住宅社區,false
全球長昇鴻工商園區乙棟,新北市中和區中正路880號,25.0065445,121.4839808,17,74,1400,2,,,,商辦大樓,false
新北市青年社會住宅三重二館,新北市三重區大同南路172巷26號,25.0576164,121.4979233,11,122,360,2,1,2016年,只租不賣,住宅社區,false
椰風生活公寓大廈,新北市板橋區和平路安樂巷34號,24.9933649,121.461743,48,89,267,4,4,2003年,40.24,住宅社區,false
琉森湖公寓大廈,新北市汐止區建成路57巷1~45號,25.07209,121.6614158,17,366,1464,10,5,1997年,30.69,住宅社區,false
E時代科技總部,新北市中和區中正路957號,25.0071381,121.4831611,18,108,2300,1,,,,商辦大樓,false
新北市青年社會住宅三重三館,新北市三重區正義南路129號,25.058098,121.498718,12,145,435,2,1,2016年,只租不賣,住宅社區,false
華興戲苑,新北市板橋區大明街18之8、18之9號,25.0026641,121.458825,7,64,192,4,4,1997年,39.7,住宅社區,false
國泰民安社區,新北市汐止區建成路152號,25.0734878,121.6620342,12,324,1296,10,6,1998年,31.09,住宅社區,false
富豪天下大廈,新北市中和區建康路1號,25.0002971,121.4855262,10,10,700,1,,,,商辦大樓,false
台信京湛,新北市三重區三信路55~61號,25.0854574,121.4875262,13,48,140,2,1,2015年,39.6,住宅社區,false
金阪神,新北市板橋區南雅東路16~22號,25.006243,121.454564,14,150,453,6,6,2006年,38.25,住宅社區,false
非常台北翡翠區,新北市汐止區建成路160巷37號1樓,25.0740103,121.6617992,14,447,1788,12,12,1997年,30.22,住宅社區,false
財星大樓,新北市中和區建康路2號,24.9999988,121.4858188,9,18,1000,1,,,,商辦大樓,false
重陽金典,新北市三重區重陽路一段60巷36、38、38之1號,25.0580739,121.485136,10,30,90,1,1,2012年,43.0,住宅社區,false
遠揚新站社區公寓大廈,新北市板橋區南雅南路二段27號,24.9950102,121.4516798,18~22,225,675,6,3,2008年,48.0,住宅社區,false
勤樸大臻大樓,新北市汐止區大同路一段497~499號,25.0621554,121.6443311,12,88,352,4,2,2017年,24.51,住宅社區,false
華隆聯合廣場大樓,新北市中和區建康路128-148號,25.0001466,121.4888666,8,73,1400,2,,,,商辦大樓,false
三民大廈重陽區,新北市三重區重陽路二段34巷74號,25.064264,121.484741,36,108,324,6,3,1998年,35.76,住宅社區,false
遠東新世界社區第二期,新北市板橋區南雅南路二段144巷1號,24.9958544,121.4514106,7,130,390,5,5,1984年,32.0,住宅社區,false
宏國大鎮,新北市汐止區大同路二段263~285號,25.0658864,121.6533091,24,948,3791,12,12,1995年,33.3,住宅社區,false
大來經貿廣場,新北市中和區建康路156號,25.0001102,121.4902818,13,62,1600,2,,,,商辦大樓,false
皇家公寓大廈,新北市三重區重陽路三段7號,25.0663541,121.4892926,12,95,284,2,2,1988年,33.0,住宅社區,false
高爾夫世界,新北市板橋區南雅南路二段11之1、11之2、11之3號,25.0021,121.45413,17,512,1536,16,8,1997年,46.6,住宅社區,false
東方旺族,新北市汐止區大同路二段322巷2號1樓,25.0666933,121.6562286,10,232,928,6,5,1995年,28.81,住宅社區,false
金龍世紀,新北市中和區建康路270號,25.0001104,121.4930037,7,16,900,1,,,,商辦大樓,false
重陽帝王,新北市三重區重陽路三段126~130號、力行路一段1~3號,25.0667397,121.4888834,12,94,280,3,3,1998年,36.0,住宅社區,false
傑克的院子,新北市板橋區廣合街60號,24.9940079,121.4623584,14,134,402,2,1,2009年,41.15,住宅社區,false
汐止安敦凱旋,新北市汐止區大同路三段66之1號,25.0770801,121.6680907,14,216,870,6,4,1995年,21.82,住宅社區,false
MIT國際科學園區A棟,新北市中和區立德街150~180號,25.0086632,121.4862239,7,69,2000,1,,,,商辦大樓,false
羅馬宮廷,新北市三重區成功路70~88號,25.051018,121.488038,12,72,216,4,2,1992年,32.2,住宅社區,false
阿里八八,新北市板橋區實踐路128號,25.0028994,121.4643138,7,40,120,1,1,1996年,39.79,住宅社區,false
龍璽公寓大廈,新北市汐止區大同路三段394~400號,25.0715379,121.6817918,12,120,480,4,4,1995年,15.56,住宅社區,false
MIT國際科學園區B棟,新北市中和區立德街100~146號,25.0082929,121.487164,7,71,2100,2,,,,商辦大樓,false
家賀屋一期,新北市三重區成功路104巷11、13、21、23、27、29、31、33號,25.0508956,121.4876122,10,72,216,4,2,2010年,39.12,住宅社區,false
海德堡,新北市板橋區實踐路93巷81號,25.0055722,121.4672492,8,89,267,4,4,2007年,44.0,住宅社區,false
日達福第公寓大廈,新北市汐止區汐平路一段6巷2號,25.0710758,121.6806744,8,96,384,6,6,1997年,32.22,住宅社區,false
MIT國際科學園區大C棟,新北市中和區立德街148巷2~40號,25.0087964,121.4871781,7,86,2300,2,,,,商辦大樓,false
成功京華,新北市三重區成功路153號,25.052442,121.486742,12,31,220,2,1,1994年,44.7,住宅社區,false
龍翔大樓,新北市板橋區重慶路198號,25.0028237,121.4625497,7,14,42,1,1,1998年,40.3,住宅社區,false
富美堂社區,新北市汐止區汐平路一段8號,25.0707662,121.6807683,14,47,138,2,1,2015年,22.95,住宅社區,false
